06/10/2025 14:39:51 Start QTP6: NAVCON
06/10/2025 14:40:32 || 125 || Received: || (2-1-1) || MAZE | SNC  | 1 ||    0 |    0 |   0 || 145 ||
06/10/2025 14:40:33 || 125 || Received: || (2-1-2) || MAZE | SNC  | 2 ||    0 |    0 |   0 || 146 ||
06/10/2025 14:40:33 || 126 || Received: || (2-1-3) || MAZE | SNC  | 3 ||    0 |   80 |   3 || 147 ||
QTP complete (QS 126). Ctrl (2-1-3): Success: Ph-Seq 1-2 - 80° CW rotation at BLUE-line.
06/10/2025 14:40:35 || 127 || Sent:     || (2-2-1) || MAZE | MDPS | 1 ||   90 |    0 |   0 || 161 ||
06/10/2025 14:40:35 || 128 || Sent:     || (2-2-2) || MAZE | MDPS | 2 ||    0 |   81 |   3 || 162 ||
06/10/2025 14:40:35 || 129 || Sent:     || (2-2-3) || MAZE | MDPS | 3 ||    0 |    0 |   0 || 163 ||
06/10/2025 14:40:35 || 130 || Sent:     || (2-2-4) || MAZE | MDPS | 4 ||    0 |    0 |   0 || 164 ||
06/10/2025 14:40:35 || 131 || Sent:     || (2-3-1) || MAZE | SS   | 1 ||    0 |    0 |   0 || 177 ||
06/10/2025 14:40:35 || 132 || Sent:     || (2-3-2) || MAZE | SS   | 2 ||   10 |    0 |   0 || 178 ||
06/10/2025 14:40:35 || 133 || Received: || (2-1-1) || MAZE | SNC  | 1 ||    0 |    0 |   0 || 145 ||
06/10/2025 14:40:36 || 133 || Received: || (2-1-2) || MAZE | SNC  | 2 ||    0 |    0 |   0 || 146 ||
06/10/2025 14:40:36 || 133 || Received: || (2-1-3) || MAZE | SNC  | 3 ||   10 |   10 |   0 || 147 ||
QTP complete (QS 133). Ctrl (2-1-3): TURN 1 = <Left_Skew> partially complete, click 'Continue' to complete 180° turn
Continue Clicked (QS 15). Ctrl (2-2-1)
06/10/2025 14:40:41 || 15 || Sent:     || (2-2-1) || MAZE | MDPS | 1 ||   80 |    0 |   0 || 161 ||
06/10/2025 14:40:42 || 16 || Sent:     || (2-2-2) || MAZE | MDPS | 2 ||    0 |   81 |   3 || 162 ||
